source_url	parsed_url
https://www.douban.com/	https://www.douban.com/group/explore?tag=戏曲
https://www.douban.com/	https://read.douban.com/reader/ebook/327453293/
https://www.douban.com/	https://www.douban.com/group/
https://www.douban.com/	https://book.douban.com/tag/童话
https://www.douban.com/	https://market.douban.com/campaign/watch_colourful?dcm=douban&dcs=anonymous-home-spu
https://www.douban.com/	https://www.douban.com/group/explore?tag=出国
https://www.douban.com/	https://market.douban.com?dcs=anonymous-home-more-skus&amp;dcm=douban
https://www.douban.com/	https://www.douban.com/group/explore?tag=塔罗
https://www.douban.com/	https://book.douban.com/subject/35534519/
https://www.douban.com/	https://www.douban.com/group/explore?tag=品牌
https://www.douban.com/	https://www.douban.com/about?topic=licence
https://www.douban.com/	https://book.douban.com/tag/推理
https://www.douban.com/	https://site.douban.com/luxinpei/
https://www.douban.com/	https://www.douban.com/event/34490707/
https://www.douban.com/	https://book.douban.com/tag/回忆录
https://www.douban.com/	https://music.douban.com/programme/49227578
https://www.douban.com/	https://www.douban.com/jobs
https://www.douban.com/	https://img9.doubanio.com/view/treasury_image/raw/public/8f4d0a09fd60834.jpg
https://www.douban.com/	https://www.douban.com/group/cuthair/
https://www.douban.com/	https://book.douban.com/tag/散文
https://www.douban.com/	https://book.douban.com/tag/武侠
https://www.douban.com/	https://www.douban.com/group/explore?tag=二手
https://www.douban.com/	https://www.douban.com/group/explore?tag=文学
https://www.douban.com/	https://book.douban.com/tag/理财
https://www.douban.com/	https://www.douban.com/group/explore?tag=购物
https://www.douban.com/	https://www.douban.com
https://www.douban.com/	https://music.douban.com/subject/35576526/
https://www.douban.com/	https://market.douban.com/campaign/weeklycalendar2021?dcm=douban&dcs=anonymous-home-spu
https://www.douban.com/	https://book.douban.com/tag/历史
https://www.douban.com/	https://book.douban.com/tag/科幻
https://www.douban.com/	https://www.douban.com/photos/album/1727324287/
https://www.douban.com/	https://www.douban.com/gallery/topic/351733/?from=hot_topic_anony_sns
https://www.douban.com/	https://book.douban.com/tag/建筑
https://www.douban.com/	https://movie.douban.com/review/best/
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-1105
https://www.douban.com/	https://www.douban.com/group/explore?tag=健康
https://www.douban.com/	https://movie.douban.com/subject/35470753/
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-1103
https://www.douban.com/	https://movie.douban.com/tag/韩国
https://www.douban.com/	https://book.douban.com/tag/奇幻
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-sports
https://www.douban.com/	https://www.douban.com/group/explore?tag=哲学
https://www.douban.com/	https://music.douban.com/artists/royalty/
https://www.douban.com/	https://www.douban.com/group/explore?tag=美容
https://www.douban.com/	https://book.douban.com/tag/交互设计
https://www.douban.com/	https://read.douban.com/ebook/161928337
https://www.douban.com/	https://movie.douban.com/tag/香港
https://www.douban.com/	https://movie.douban.com/subject/30337388/
https://www.douban.com/	https://m.douban.com/time/column/221?dt_time_source=douban-web_anonymous
https://www.douban.com/	https://movie.douban.com/tag/爱情
https://www.douban.com/	https://movie.douban.com/tag/惊悚
